State,Year,Quarter,District,Total_Registered_User,Total_App_open,Latitude,Longitude,Region
Maharashtra,2022,4,Gadchiroli,216959,216959,20.1700227,79.97914161,Western Region
Maharashtra,2018,1,Raigad,173015,173015,20.1700227,79.97914161,Western Region
Maharashtra,2018,2,Raigad,238251,238251,20.1700227,79.97914161,Western Region
Maharashtra,2018,3,Raigad,308594,308594,20.1700227,79.97914161,Western Region
Maharashtra,2018,4,Raigad,405733,405733,20.1700227,79.97914161,Western Region
Maharashtra,2019,1,Raigad,509108,509108,20.1700227,79.97914161,Western Region
Maharashtra,2019,2,Raigad,594675,594675,20.1700227,79.97914161,Western Region
Maharashtra,2019,3,Raigad,679155,679155,20.1700227,79.97914161,Western Region
Maharashtra,2019,4,Raigad,754910,754910,20.1700227,79.97914161,Western Region
Maharashtra,2020,1,Raigad,830643,830643,20.1700227,79.97914161,Western Region
Maharashtra,2020,2,Raigad,914900,914900,20.1700227,79.97914161,Western Region
Maharashtra,2020,3,Raigad,1001129,1001129,20.1700227,79.97914161,Western Region
Maharashtra,2020,4,Raigad,1103959,1103959,20.1700227,79.97914161,Western Region
Maharashtra,2021,1,Raigad,1189907,1189907,20.1700227,79.97914161,Western Region
Maharashtra,2021,2,Raigad,1272744,1272744,20.1700227,79.97914161,Western Region
Maharashtra,2021,3,Raigad,1365513,1365513,20.1700227,79.97914161,Western Region
Maharashtra,2021,4,Raigad,1457720,1457720,20.1700227,79.97914161,Western Region
Maharashtra,2022,1,Raigad,1544883,1544883,20.1700227,79.97914161,Western Region
Maharashtra,2022,2,Raigad,1626771,1626771,20.1700227,79.97914161,Western Region
Maharashtra,2022,3,Raigad,1710945,1710945,20.1700227,79.97914161,Western Region
Maharashtra,2022,4,Raigad,1791713,1791713,20.1700227,79.97914161,Western Region
Maharashtra,2018,1,Palghar,172502,172502,20.1700227,79.97914161,Western Region
Maharashtra,2018,2,Palghar,239053,239053,20.1700227,79.97914161,Western Region
Maharashtra,2018,3,Palghar,312322,312322,20.1700227,79.97914161,Western Region
Maharashtra,2018,4,Palghar,414825,414825,20.1700227,79.97914161,Western Region
Maharashtra,2019,1,Palghar,521918,521918,20.1700227,79.97914161,Western Region
Maharashtra,2019,2,Palghar,608184,608184,20.1700227,79.97914161,Western Region
Maharashtra,2019,3,Palghar,691229,691229,20.1700227,79.97914161,Western Region
Maharashtra,2019,4,Palghar,767925,767925,20.1700227,79.97914161,Western Region
Maharashtra,2020,1,Palghar,848560,848560,20.1700227,79.97914161,Western Region
Maharashtra,2020,2,Palghar,947121,947121,20.1700227,79.97914161,Western Region
Maharashtra,2020,3,Palghar,1034468,1034468,20.1700227,79.97914161,Western Region
Maharashtra,2020,4,Palghar,1136061,1136061,20.1700227,79.97914161,Western Region
Maharashtra,2021,1,Palghar,1225423,1225423,20.1700227,79.97914161,Western Region
Maharashtra,2021,2,Palghar,1312388,1312388,20.1700227,79.97914161,Western Region
Maharashtra,2021,3,Palghar,1410321,1410321,20.1700227,79.97914161,Western Region
Maharashtra,2021,4,Palghar,1508500,1508500,20.1700227,79.97914161,Western Region
Maharashtra,2022,1,Palghar,1601518,1601518,20.1700227,79.97914161,Western Region
Maharashtra,2022,2,Palghar,1689875,1689875,20.1700227,79.97914161,Western Region
Maharashtra,2022,3,Palghar,1781265,1781265,20.1700227,79.97914161,Western Region
Maharashtra,2022,4,Palghar,1870957,1870957,20.1700227,79.97914161,Western Region
Maharashtra,2018,1,Jalna,60373,60373,19.83228,75.874466,Western Region
Maharashtra,2018,2,Jalna,80013,80013,19.83228,75.874466,Western Region
Maharashtra,2018,3,Jalna,102291,102291,19.83228,75.874466,Western Region
Maharashtra,2018,4,Jalna,129656,129656,19.83228,75.874466,Western Region
Maharashtra,2019,1,Jalna,156361,156361,19.83228,75.874466,Western Region
Maharashtra,2019,2,Jalna,180668,180668,19.83228,75.874466,Western Region
Maharashtra,2019,3,Jalna,208117,208117,19.83228,75.874466,Western Region
Maharashtra,2019,4,Jalna,240006,240006,19.83228,75.874466,Western Region
Maharashtra,2020,1,Jalna,273333,273333,19.83228,75.874466,Western Region
Maharashtra,2020,2,Jalna,308894,308894,19.83228,75.874466,Western Region
Maharashtra,2020,3,Jalna,343751,343751,19.83228,75.874466,Western Region
Maharashtra,2020,4,Jalna,380761,380761,19.83228,75.874466,Western Region
Maharashtra,2021,1,Jalna,411010,411010,19.83228,75.874466,Western Region
Maharashtra,2021,2,Jalna,441936,441936,19.83228,75.874466,Western Region
Maharashtra,2021,3,Jalna,477979,477979,19.83228,75.874466,Western Region
Maharashtra,2021,4,Jalna,513160,513160,19.83228,75.874466,Western Region
Maharashtra,2022,1,Jalna,547672,547672,19.83228,75.874466,Western Region
Maharashtra,2022,2,Jalna,579234,579234,19.83228,75.874466,Western Region
Maharashtra,2022,3,Jalna,610313,610313,19.83228,75.874466,Western Region
Maharashtra,2022,4,Jalna,638204,638204,19.83228,75.874466,Western Region
Maharashtra,2018,1,Gondia,37761,37761,19.83228,75.874466,Western Region
Maharashtra,2018,2,Gondia,52497,52497,19.83228,75.874466,Western Region
Maharashtra,2018,3,Gondia,67233,67233,19.83228,75.874466,Western Region
Maharashtra,2018,4,Gondia,83706,83706,19.83228,75.874466,Western Region
Maharashtra,2019,1,Gondia,98644,98644,19.83228,75.874466,Western Region
Maharashtra,2019,2,Gondia,111756,111756,19.83228,75.874466,Western Region
Maharashtra,2019,3,Gondia,124708,124708,19.83228,75.874466,Western Region
Maharashtra,2019,4,Gondia,139401,139401,19.83228,75.874466,Western Region
Maharashtra,2020,1,Gondia,154128,154128,19.83228,75.874466,Western Region
Maharashtra,2020,2,Gondia,173024,173024,19.83228,75.874466,Western Region
Maharashtra,2020,3,Gondia,189739,189739,19.83228,75.874466,Western Region
Maharashtra,2020,4,Gondia,207793,207793,19.83228,75.874466,Western Region
Maharashtra,2021,1,Gondia,224168,224168,19.83228,75.874466,Western Region
Maharashtra,2021,2,Gondia,240700,240700,19.83228,75.874466,Western Region
Maharashtra,2021,3,Gondia,260029,260029,19.83228,75.874466,Western Region
Maharashtra,2021,4,Gondia,278573,278573,19.83228,75.874466,Western Region
Maharashtra,2022,1,Gondia,296361,296361,19.83228,75.874466,Western Region
Maharashtra,2022,2,Gondia,313009,313009,19.83228,75.874466,Western Region
Maharashtra,2022,3,Gondia,329157,329157,19.83228,75.874466,Western Region
Maharashtra,2022,4,Gondia,343702,343702,19.83228,75.874466,Western Region
Maharashtra,2018,1,Ahmednagar,197473,197473,19.108436,74.735394,Western Region
Maharashtra,2018,2,Ahmednagar,268520,268520,19.108436,74.735394,Western Region
Maharashtra,2018,3,Ahmednagar,344804,344804,19.108436,74.735394,Western Region
Maharashtra,2018,4,Ahmednagar,439246,439246,19.108436,74.735394,Western Region
Maharashtra,2019,1,Ahmednagar,532651,532651,19.108436,74.735394,Western Region
Maharashtra,2019,2,Ahmednagar,614812,614812,19.108436,74.735394,Western Region
Maharashtra,2019,3,Ahmednagar,705492,705492,19.108436,74.735394,Western Region
Maharashtra,2019,4,Ahmednagar,805271,805271,19.108436,74.735394,Western Region
Maharashtra,2020,1,Ahmednagar,905962,905962,19.108436,74.735394,Western Region
Maharashtra,2020,2,Ahmednagar,1014520,1014520,19.108436,74.735394,Western Region
Maharashtra,2020,3,Ahmednagar,1123648,1123648,19.108436,74.735394,Western Region
Maharashtra,2020,4,Ahmednagar,1237321,1237321,19.108436,74.735394,Western Region
Maharashtra,2021,1,Ahmednagar,1333477,1333477,19.108436,74.735394,Western Region
Maharashtra,2021,2,Ahmednagar,1429562,1429562,19.108436,74.735394,Western Region
Maharashtra,2021,3,Ahmednagar,1539300,1539300,19.108436,74.735394,Western Region
Maharashtra,2021,4,Ahmednagar,1646991,1646991,19.108436,74.735394,Western Region
Maharashtra,2022,1,Ahmednagar,1749682,1749682,19.108436,74.735394,Western Region
Maharashtra,2022,2,Ahmednagar,1844168,1844168,19.108436,74.735394,Western Region
Maharashtra,2022,3,Ahmednagar,1940071,1940071,19.108436,74.735394,Western Region
Maharashtra,2022,4,Ahmednagar,2027819,2027819,19.108436,74.735394,Western Region
Maharashtra,2018,1,Pune,1211643,1211643,18.527863,73.85568328,Western Region
Maharashtra,2018,2,Pune,1592293,1592293,18.527863,73.85568328,Western Region
Maharashtra,2018,3,Pune,1974138,1974138,18.527863,73.85568328,Western Region
Maharashtra,2018,4,Pune,2498852,2498852,18.527863,73.85568328,Western Region
Maharashtra,2019,1,Pune,3038402,3038402,18.527863,73.85568328,Western Region
Maharashtra,2019,2,Pune,3514081,3514081,18.527863,73.85568328,Western Region
Maharashtra,2019,3,Pune,4004991,4004991,18.527863,73.85568328,Western Region
Maharashtra,2019,4,Pune,4416899,4416899,18.527863,73.85568328,Western Region
Maharashtra,2020,1,Pune,4802397,4802397,18.527863,73.85568328,Western Region
Maharashtra,2020,2,Pune,5144688,5144688,18.527863,73.85568328,Western Region
Maharashtra,2020,3,Pune,5546002,5546002,18.527863,73.85568328,Western Region
Maharashtra,2020,4,Pune,6033615,6033615,18.527863,73.85568328,Western Region
Maharashtra,2021,1,Pune,6481971,6481971,18.527863,73.85568328,Western Region
Maharashtra,2021,2,Pune,6915820,6915820,18.527863,73.85568328,Western Region
Maharashtra,2021,3,Pune,7398336,7398336,18.527863,73.85568328,Western Region
Maharashtra,2021,4,Pune,7880431,7880431,18.527863,73.85568328,Western Region
Maharashtra,2022,1,Pune,8331582,8331582,18.527863,73.85568328,Western Region
Maharashtra,2022,2,Pune,8757249,8757249,18.527863,73.85568328,Western Region
Maharashtra,2022,3,Pune,9194074,9194074,18.527863,73.85568328,Western Region
Maharashtra,2022,4,Pune,9622338,9622338,18.527863,73.85568328,Western Region
Maharashtra,2018,1,Beed,75552,75552,18.9869163,75.7533207,Western Region
Maharashtra,2018,2,Beed,102259,102259,18.9869163,75.7533207,Western Region
Maharashtra,2018,3,Beed,132639,132639,18.9869163,75.7533207,Western Region
Maharashtra,2018,4,Beed,170917,170917,18.9869163,75.7533207,Western Region
Maharashtra,2019,1,Beed,207350,207350,18.9869163,75.7533207,Western Region
Maharashtra,2019,2,Beed,239775,239775,18.9869163,75.7533207,Western Region
Maharashtra,2019,3,Beed,272488,272488,18.9869163,75.7533207,Western Region
Maharashtra,2019,4,Beed,310864,310864,18.9869163,75.7533207,Western Region
Maharashtra,2020,1,Beed,352440,352440,18.9869163,75.7533207,Western Region
Maharashtra,2020,2,Beed,406418,406418,18.9869163,75.7533207,Western Region
Maharashtra,2020,3,Beed,454108,454108,18.9869163,75.7533207,Western Region
Maharashtra,2020,4,Beed,502927,502927,18.9869163,75.7533207,Western Region
Maharashtra,2021,1,Beed,543616,543616,18.9869163,75.7533207,Western Region
Maharashtra,2021,2,Beed,583148,583148,18.9869163,75.7533207,Western Region
Maharashtra,2021,3,Beed,628912,628912,18.9869163,75.7533207,Western Region
Maharashtra,2021,4,Beed,674258,674258,18.9869163,75.7533207,Western Region
Maharashtra,2022,1,Beed,717334,717334,18.9869163,75.7533207,Western Region
Maharashtra,2022,2,Beed,757060,757060,18.9869163,75.7533207,Western Region
Maharashtra,2022,3,Beed,796486,796486,18.9869163,75.7533207,Western Region
Maharashtra,2022,4,Beed,832340,832340,18.9869163,75.7533207,Western Region
Maharashtra,2018,1,Satara,116303,116303,17.6913198,74.0094374,Western Region
Maharashtra,2018,2,Satara,159146,159146,17.6913198,74.0094374,Western Region
Maharashtra,2018,3,Satara,208545,208545,17.6913198,74.0094374,Western Region
Maharashtra,2018,4,Satara,271031,271031,17.6913198,74.0094374,Western Region
Maharashtra,2019,1,Satara,332953,332953,17.6913198,74.0094374,Western Region
Maharashtra,2019,2,Satara,390414,390414,17.6913198,74.0094374,Western Region
Maharashtra,2019,3,Satara,448644,448644,17.6913198,74.0094374,Western Region
Maharashtra,2019,4,Satara,508340,508340,17.6913198,74.0094374,Western Region
Maharashtra,2020,1,Satara,569983,569983,17.6913198,74.0094374,Western Region
Maharashtra,2020,2,Satara,636445,636445,17.6913198,74.0094374,Western Region
Maharashtra,2020,3,Satara,701594,701594,17.6913198,74.0094374,Western Region
Maharashtra,2020,4,Satara,776616,776616,17.6913198,74.0094374,Western Region
Maharashtra,2021,1,Satara,836302,836302,17.6913198,74.0094374,Western Region
Maharashtra,2021,2,Satara,895098,895098,17.6913198,74.0094374,Western Region
Maharashtra,2021,3,Satara,961302,961302,17.6913198,74.0094374,Western Region
Maharashtra,2021,4,Satara,1027238,1027238,17.6913198,74.0094374,Western Region
Maharashtra,2022,1,Satara,1090181,1090181,17.6913198,74.0094374,Western Region
Maharashtra,2022,2,Satara,1148444,1148444,17.6913198,74.0094374,Western Region
Maharashtra,2022,3,Satara,1207605,1207605,17.6913198,74.0094374,Western Region
Maharashtra,2022,4,Satara,1261863,1261863,17.6913198,74.0094374,Western Region
Manipur,2018,1,Kangpokpi,1439,1439,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,2,Kangpokpi,2183,2183,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,3,Kangpokpi,3073,3073,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,4,Kangpokpi,4249,4249,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,1,Kangpokpi,5212,5212,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,2,Kangpokpi,6407,6407,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,3,Kangpokpi,7621,7621,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,4,Kangpokpi,8850,8850,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,1,Kangpokpi,10241,10241,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,2,Kangpokpi,12965,12965,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,3,Kangpokpi,15966,15966,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,4,Kangpokpi,17814,17814,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,1,Kangpokpi,19239,19239,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,2,Kangpokpi,20703,20703,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,3,Kangpokpi,22416,22416,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,4,Kangpokpi,24082,24082,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,1,Kangpokpi,25589,25589,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,2,Kangpokpi,27002,27002,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,3,Kangpokpi,28377,28377,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,4,Kangpokpi,29563,29563,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,1,Noney,216,216,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,2,Noney,351,351,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,3,Noney,504,504,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,4,Noney,716,716,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,1,Noney,919,919,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,2,Noney,1150,1150,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,3,Noney,1298,1298,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,4,Noney,1517,1517,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,1,Noney,1787,1787,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,2,Noney,2236,2236,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,3,Noney,2736,2736,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,4,Noney,3042,3042,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,1,Noney,3286,3286,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,2,Noney,3566,3566,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,3,Noney,3902,3902,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,4,Noney,4235,4235,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,1,Noney,4525,4525,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,2,Noney,4807,4807,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,3,Noney,4992,4992,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,4,Noney,5121,5121,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,1,Imphal East,6759,6759,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,2,Imphal East,10390,10390,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,3,Imphal East,13541,13541,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,4,Imphal East,17777,17777,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,1,Imphal East,21136,21136,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,2,Imphal East,24652,24652,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,3,Imphal East,28331,28331,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,4,Imphal East,31935,31935,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,1,Imphal East,36105,36105,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,2,Imphal East,43144,43144,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,3,Imphal East,51383,51383,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,4,Imphal East,57282,57282,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,1,Imphal East,62004,62004,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,2,Imphal East,66388,66388,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,3,Imphal East,71436,71436,17.6913198,74.0094374,North-Eastern Region
Manipur,2021,4,Imphal East,76421,76421,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,1,Imphal East,81134,81134,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,2,Imphal East,85559,85559,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,3,Imphal East,90100,90100,17.6913198,74.0094374,North-Eastern Region
Manipur,2022,4,Imphal East,94344,94344,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,1,Thoubal,2764,2764,24.84529,94.1449785,North-Eastern Region
Manipur,2018,2,Thoubal,4771,4771,24.84529,94.1449785,North-Eastern Region
Manipur,2018,3,Thoubal,6112,6112,24.84529,94.1449785,North-Eastern Region
Manipur,2018,4,Thoubal,8027,8027,24.84529,94.1449785,North-Eastern Region
Manipur,2019,1,Thoubal,9529,9529,24.84529,94.1449785,North-Eastern Region
Manipur,2019,2,Thoubal,10915,10915,24.84529,94.1449785,North-Eastern Region
Manipur,2019,3,Thoubal,12427,12427,24.84529,94.1449785,North-Eastern Region
Manipur,2019,4,Thoubal,14194,14194,24.84529,94.1449785,North-Eastern Region
Manipur,2020,1,Thoubal,16244,16244,24.84529,94.1449785,North-Eastern Region
Manipur,2020,2,Thoubal,20186,20186,24.84529,94.1449785,North-Eastern Region
Manipur,2020,3,Thoubal,24183,24183,24.84529,94.1449785,North-Eastern Region
Manipur,2020,4,Thoubal,26858,26858,24.84529,94.1449785,North-Eastern Region
Manipur,2021,1,Thoubal,29072,29072,24.84529,94.1449785,North-Eastern Region
Manipur,2021,2,Thoubal,31139,31139,24.84529,94.1449785,North-Eastern Region
Manipur,2021,3,Thoubal,33478,33478,24.84529,94.1449785,North-Eastern Region
Manipur,2021,4,Thoubal,35832,35832,24.84529,94.1449785,North-Eastern Region
Manipur,2022,1,Thoubal,38088,38088,24.84529,94.1449785,North-Eastern Region
Manipur,2022,2,Thoubal,40196,40196,24.84529,94.1449785,North-Eastern Region
Manipur,2022,3,Thoubal,42321,42321,24.84529,94.1449785,North-Eastern Region
Manipur,2022,4,Thoubal,44264,44264,24.84529,94.1449785,North-Eastern Region
Manipur,2018,1,Kakching,915,915,24.84529,94.1449785,North-Eastern Region
Manipur,2018,2,Kakching,1571,1571,24.84529,94.1449785,North-Eastern Region
Manipur,2018,3,Kakching,2326,2326,24.84529,94.1449785,North-Eastern Region
Manipur,2018,4,Kakching,3153,3153,24.84529,94.1449785,North-Eastern Region
Manipur,2019,1,Kakching,3850,3850,24.84529,94.1449785,North-Eastern Region
Manipur,2019,2,Kakching,4599,4599,24.84529,94.1449785,North-Eastern Region
Manipur,2019,3,Kakching,5355,5355,24.84529,94.1449785,North-Eastern Region
Manipur,2019,4,Kakching,6126,6126,24.84529,94.1449785,North-Eastern Region
Manipur,2020,1,Kakching,7075,7075,24.84529,94.1449785,North-Eastern Region
Manipur,2020,2,Kakching,9028,9028,24.84529,94.1449785,North-Eastern Region
Manipur,2020,3,Kakching,10752,10752,24.84529,94.1449785,North-Eastern Region
Manipur,2020,4,Kakching,11913,11913,24.84529,94.1449785,North-Eastern Region
Manipur,2021,1,Kakching,12888,12888,24.84529,94.1449785,North-Eastern Region
Manipur,2021,2,Kakching,13816,13816,24.84529,94.1449785,North-Eastern Region
Manipur,2021,3,Kakching,14924,14924,24.84529,94.1449785,North-Eastern Region
Manipur,2021,4,Kakching,15985,15985,24.84529,94.1449785,North-Eastern Region
Manipur,2022,1,Kakching,17014,17014,24.84529,94.1449785,North-Eastern Region
Manipur,2022,2,Kakching,18011,18011,24.84529,94.1449785,North-Eastern Region
Manipur,2022,3,Kakching,18979,18979,24.84529,94.1449785,North-Eastern Region
Manipur,2022,4,Kakching,19797,19797,24.84529,94.1449785,North-Eastern Region
Manipur,2018,1,Jiribam,460,460,24.84529,94.1449785,North-Eastern Region
Manipur,2018,2,Jiribam,732,732,24.84529,94.1449785,North-Eastern Region
Manipur,2018,3,Jiribam,1086,1086,24.84529,94.1449785,North-Eastern Region
Manipur,2018,4,Jiribam,1393,1393,24.84529,94.1449785,North-Eastern Region
Manipur,2019,1,Jiribam,1759,1759,24.84529,94.1449785,North-Eastern Region
Manipur,2019,2,Jiribam,2103,2103,24.84529,94.1449785,North-Eastern Region
Manipur,2019,3,Jiribam,2444,2444,24.84529,94.1449785,North-Eastern Region
Manipur,2019,4,Jiribam,2764,2764,24.84529,94.1449785,North-Eastern Region
Manipur,2020,1,Jiribam,3051,3051,24.84529,94.1449785,North-Eastern Region
Manipur,2020,2,Jiribam,3660,3660,24.84529,94.1449785,North-Eastern Region
Manipur,2020,3,Jiribam,4238,4238,24.84529,94.1449785,North-Eastern Region
Manipur,2020,4,Jiribam,4621,4621,24.84529,94.1449785,North-Eastern Region
Manipur,2021,1,Jiribam,5045,5045,24.84529,94.1449785,North-Eastern Region
Manipur,2021,2,Jiribam,5468,5468,24.84529,94.1449785,North-Eastern Region
Manipur,2021,3,Jiribam,5941,5941,24.84529,94.1449785,North-Eastern Region
Manipur,2021,4,Jiribam,6397,6397,24.84529,94.1449785,North-Eastern Region
Manipur,2022,1,Jiribam,6842,6842,24.84529,94.1449785,North-Eastern Region
Manipur,2022,2,Jiribam,7232,7232,24.84529,94.1449785,North-Eastern Region
Manipur,2022,3,Jiribam,7633,7633,24.84529,94.1449785,North-Eastern Region
Manipur,2022,4,Jiribam,8001,8001,24.84529,94.1449785,North-Eastern Region
Manipur,2018,1,Ukhrul,602,602,25.3110738,94.47537752,North-Eastern Region
Manipur,2018,2,Ukhrul,905,905,25.3110738,94.47537752,North-Eastern Region
Manipur,2018,3,Ukhrul,1346,1346,25.3110738,94.47537752,North-Eastern Region
Manipur,2018,4,Ukhrul,1842,1842,25.3110738,94.47537752,North-Eastern Region
Manipur,2019,1,Ukhrul,2368,2368,25.3110738,94.47537752,North-Eastern Region
Manipur,2019,2,Ukhrul,2981,2981,25.3110738,94.47537752,North-Eastern Region
Manipur,2019,3,Ukhrul,3488,3488,25.3110738,94.47537752,North-Eastern Region
Manipur,2019,4,Ukhrul,4091,4091,25.3110738,94.47537752,North-Eastern Region
Manipur,2020,1,Ukhrul,4892,4892,25.3110738,94.47537752,North-Eastern Region
Manipur,2020,2,Ukhrul,6223,6223,25.3110738,94.47537752,North-Eastern Region
Manipur,2020,3,Ukhrul,7657,7657,25.3110738,94.47537752,North-Eastern Region
Manipur,2020,4,Ukhrul,8651,8651,25.3110738,94.47537752,North-Eastern Region
Manipur,2021,1,Ukhrul,9372,9372,25.3110738,94.47537752,North-Eastern Region
Manipur,2021,2,Ukhrul,10142,10142,25.3110738,94.47537752,North-Eastern Region
Manipur,2021,3,Ukhrul,11045,11045,25.3110738,94.47537752,North-Eastern Region
Manipur,2021,4,Ukhrul,11949,11949,25.3110738,94.47537752,North-Eastern Region
Manipur,2022,1,Ukhrul,12728,12728,25.3110738,94.47537752,North-Eastern Region
Manipur,2022,2,Ukhrul,13435,13435,25.3110738,94.47537752,North-Eastern Region
Manipur,2022,3,Ukhrul,14002,14002,25.3110738,94.47537752,North-Eastern Region
Manipur,2022,4,Ukhrul,14415,14415,25.3110738,94.47537752,North-Eastern Region
Manipur,2018,1,Tamenglong,550,550,24.9855683,93.5025164,North-Eastern Region
Manipur,2018,2,Tamenglong,824,824,24.9855683,93.5025164,North-Eastern Region
Manipur,2018,3,Tamenglong,1268,1268,24.9855683,93.5025164,North-Eastern Region
Manipur,2018,4,Tamenglong,1712,1712,24.9855683,93.5025164,North-Eastern Region
Manipur,2019,1,Tamenglong,2148,2148,24.9855683,93.5025164,North-Eastern Region
Manipur,2019,2,Tamenglong,2628,2628,24.9855683,93.5025164,North-Eastern Region
Manipur,2019,3,Tamenglong,3085,3085,24.9855683,93.5025164,North-Eastern Region
Manipur,2019,4,Tamenglong,3651,3651,24.9855683,93.5025164,North-Eastern Region
Manipur,2020,1,Tamenglong,4169,4169,24.9855683,93.5025164,North-Eastern Region
Manipur,2020,2,Tamenglong,5158,5158,24.9855683,93.5025164,North-Eastern Region
Manipur,2020,3,Tamenglong,6475,6475,24.9855683,93.5025164,North-Eastern Region
Manipur,2020,4,Tamenglong,7322,7322,24.9855683,93.5025164,North-Eastern Region
Manipur,2021,1,Tamenglong,7960,7960,24.9855683,93.5025164,North-Eastern Region
Manipur,2021,2,Tamenglong,8580,8580,24.9855683,93.5025164,North-Eastern Region
Manipur,2021,3,Tamenglong,9326,9326,24.9855683,93.5025164,North-Eastern Region
Manipur,2021,4,Tamenglong,10063,10063,24.9855683,93.5025164,North-Eastern Region
Manipur,2022,1,Tamenglong,10719,10719,24.9855683,93.5025164,North-Eastern Region
Manipur,2022,2,Tamenglong,11310,11310,24.9855683,93.5025164,North-Eastern Region
Manipur,2022,3,Tamenglong,11830,11830,24.9855683,93.5025164,North-Eastern Region
Manipur,2022,4,Tamenglong,12297,12297,24.9855683,93.5025164,North-Eastern Region
Manipur,2018,1,Kamjong,108,108,25.0,94.5,North-Eastern Region
Manipur,2018,2,Kamjong,144,144,25.0,94.5,North-Eastern Region
Manipur,2018,3,Kamjong,213,213,25.0,94.5,North-Eastern Region
Manipur,2018,4,Kamjong,290,290,25.0,94.5,North-Eastern Region
Manipur,2019,1,Kamjong,382,382,25.0,94.5,North-Eastern Region
Manipur,2019,2,Kamjong,480,480,25.0,94.5,North-Eastern Region
Manipur,2019,3,Kamjong,538,538,25.0,94.5,North-Eastern Region
Manipur,2019,4,Kamjong,639,639,25.0,94.5,North-Eastern Region
Manipur,2020,1,Kamjong,755,755,25.0,94.5,North-Eastern Region
Manipur,2020,2,Kamjong,888,888,25.0,94.5,North-Eastern Region
Manipur,2020,3,Kamjong,1124,1124,25.0,94.5,North-Eastern Region
Manipur,2020,4,Kamjong,1333,1333,25.0,94.5,North-Eastern Region
Manipur,2021,1,Kamjong,1481,1481,25.0,94.5,North-Eastern Region
Manipur,2021,2,Kamjong,1619,1619,25.0,94.5,North-Eastern Region
Manipur,2021,3,Kamjong,1791,1791,25.0,94.5,North-Eastern Region
Manipur,2021,4,Kamjong,1996,1996,25.0,94.5,North-Eastern Region
Manipur,2022,1,Kamjong,2128,2128,25.0,94.5,North-Eastern Region
Manipur,2022,2,Kamjong,2243,2243,25.0,94.5,North-Eastern Region
Manipur,2022,3,Kamjong,2326,2326,25.0,94.5,North-Eastern Region
